"dist","p","n","alpha","is_covered","c_plus_estimate","c_minus_estimate","xi_hat"
"bivt",0.005,1000,"0.01",TRUE,0.0069520755192839,-0.00388093264936146,0.266323953663781
"bivt",0.005,1000,"0.05",TRUE,0.00488039986400884,-0.00320845075100562,0.317830461634291
"bivt",0.005,1000,"0.1",TRUE,0.00435747131338771,-0.00310530819770174,0.317830461634291
"bivt",0.005,1000,"0.01",TRUE,0.00557330016985547,-0.00337956565013892,0.317830461634291
"bivt",0.005,1000,"0.05",TRUE,0.00470196806093083,-0.00279524452803857,0.341573185035017
"bivt",0.005,1000,"0.1",TRUE,0.00429067550550874,-0.00273953784921286,0.341573185035017
"bivt",0.005,1000,"0.01",TRUE,0.00641018433897854,-0.00301160399316767,0.341573185035017
"bivt",0.005,1000,"0.05",TRUE,0.00657786954083596,-0.00449468663921973,0.265750455266031
"bivt",0.005,1000,"0.1",TRUE,0.00598481964893655,-0.00440868812249275,0.265750455266031
"bivt",0.005,1000,"0.01",TRUE,0.00888457262452462,-0.00458418043391629,0.265750455266031
"bivt",0.005,1000,"0.05",TRUE,0.00665524434508015,-0.00407189021406502,0.36383957573293
"bivt",0.005,1000,"0.1",TRUE,0.00544334673252281,-0.00399041268293497,0.36383957573293
"bivt",0.005,1000,"0.01",TRUE,0.00825203850717642,-0.00410250135689883,0.36383957573293
"bivt",0.005,1000,"0.05",TRUE,0.00615206904441562,-0.00391993578785568,0.343603362642733
"bivt",0.005,1000,"0.1",TRUE,0.00452176667716893,-0.00382226797268899,0.343603362642733
"bivt",0.005,1000,"0.01",TRUE,0.00742197239328359,-0.00406592727967178,0.343603362642733
"bivt",0.005,1000,"0.05",TRUE,0.0108033431508472,-0.00464854501702183,0.287996818129903
"bivt",0.005,1000,"0.1",TRUE,0.00923150656630654,-0.00462705204616001,0.287996818129903
"bivt",0.005,1000,"0.01",TRUE,0.0162580162740805,-0.00469255563438776,0.287996818129903
"bivt",0.005,1000,"0.05",TRUE,0.00555226667549448,-0.0029025640356712,0.304549890778178
"bivt",0.005,1000,"0.1",TRUE,0.00484185830864543,-0.00276183892156652,0.304549890778178
"bivt",0.005,1000,"0.01",TRUE,0.00631520043310874,-0.00318120927919165,0.304549890778178
"bivt",0.005,1000,"0.05",TRUE,0.00648019229635531,-0.00383413107053583,0.377064384887503
"bivt",0.005,1000,"0.1",TRUE,0.0062236076026207,-0.00377580265839166,0.377064384887503
"bivt",0.005,1000,"0.01",TRUE,0.00798291785637235,-0.00391538891049449,0.377064384887503
"bivt",0.005,1000,"0.05",TRUE,0.00760995838711328,-0.00457431871465527,0.215033033390494
"bivt",0.005,1000,"0.1",TRUE,0.00661916937542631,-0.00453176570413336,0.215033033390494
"bivt",0.005,1000,"0.01",TRUE,0.00921735846505418,-0.00463048793996575,0.215033033390494
"bivt",0.005,1000,"0.05",TRUE,0.0101073529839489,-0.00465259499707954,0.241314407469965
"bivt",0.005,1000,"0.1",TRUE,0.00875282510402184,-0.0045928678372663,0.241314407469965
"bivt",0.005,1000,"0.01",TRUE,0.0127691641780923,-0.00467419570672555,0.241314407469965
"bivt",0.005,1000,"0.05",TRUE,0.0105203215304588,-0.00416733273225591,0.298633440375937
"bivt",0.005,1000,"0.1",TRUE,0.0100606809513929,-0.00408511387761131,0.298633440375937
"bivt",0.005,1000,"0.01",TRUE,0.0110894665719424,-0.00419168724681761,0.298633440375937
"bivt",0.005,1000,"0.05",TRUE,0.00604746784439851,-0.00284009500324909,0.377235097396179
