"dist","p","n","sim_id","theta","r_true","r_naive","r_lower","r_upper","xi_hat"
"bivt",0.005,1000,319,0.512913086300374,4.86248240415204,4.61604329151913,3.53938359806413,4.61604329151913,0.352848377140405
"bivt",0.005,1000,319,0.544970154194148,4.89771010838726,4.63068979583252,3.62338513132971,4.63068979583252,0.352848377140405
"bivt",0.005,1000,319,0.577027222087921,4.93144632361991,4.72492193066017,3.69711913884955,4.72492193066017,0.352848377140405
"bivt",0.005,1000,319,0.609084289981694,4.96288894583104,4.5333400448389,3.95536218913588,4.5333400448389,0.352848377140405
"bivt",0.005,1000,319,0.641141357875468,4.99101519587439,4.58615079152554,4.07989733155543,4.58615079152554,0.352848377140405
"bivt",0.005,1000,319,0.673198425769241,5.01490633352194,4.6597532361434,4.20692820873388,4.6597532361434,0.352848377140405
"bivt",0.005,1000,319,0.705255493663015,5.03370096816743,4.76946780949135,4.32860972519935,4.76946780949135,0.352848377140405
"bivt",0.005,1000,319,0.737312561556788,5.0466736376194,4.70175296819618,4.22642584653907,4.70175296819618,0.352848377140405
"bivt",0.005,1000,319,0.769369629450562,5.05329836743373,4.74594838150057,4.2011691719581,4.74594838150057,0.352848377140405
"bivt",0.005,1000,319,0.801426697344335,5.05329836743371,4.70512190312862,4.04315748502086,4.70512190312862,0.352848377140405
"bivt",0.005,1000,319,0.833483765238108,5.04667363761939,4.65780620462536,4.18610665237523,4.65780620462536,0.352848377140405
"bivt",0.005,1000,319,0.865540833131882,5.03370096816744,4.67417614143603,4.21679201170398,4.67417614143603,0.352848377140405
"bivt",0.005,1000,319,0.897597901025655,5.01490633352196,4.56041041058914,4.13885519037371,4.56041041058914,0.352848377140405
"bivt",0.005,1000,319,0.929654968919428,4.99101519587438,4.53449569364283,4.43803152757848,4.53449569364283,0.352848377140405
"bivt",0.005,1000,319,0.961712036813202,4.96288894583103,4.50273471821608,4.43679815142152,4.50273471821608,0.352848377140405
"bivt",0.005,1000,319,0.993769104706975,4.93144632361991,4.55115704178648,4.25484796458381,4.55115704178648,0.352848377140405
"bivt",0.005,1000,319,1.02582617260075,4.89771010838725,4.48878808322538,4.44805286374505,4.48878808322538,0.352848377140405
"bivt",0.005,1000,319,1.05788324049452,4.86248240415205,4.48137966783262,4.47978152917797,4.48137966783262,0.352848377140405
"bivt",0.005,1000,319,1.0899403083883,4.82666019534754,4.53819118007258,4.32186699043194,4.53819118007258,0.352848377140405
"bivt",0.005,1000,319,1.12199737628207,4.79099872305093,4.46581152333023,4.25293749036435,4.46581152333023,0.352848377140405
"bivt",0.005,1000,319,1.15405444417584,4.75615657810008,4.56989242332931,4.08821832846512,4.56989242332931,0.352848377140405
"bivt",0.005,1000,319,1.18611151206962,4.72269597841849,4.62277688071819,4.11136938667413,4.62277688071819,0.352848377140405
"bivt",0.005,1000,319,1.21816857996339,4.69108879723264,4.65258036434686,4.0801798503194,4.65258036434686,0.352848377140405
"bivt",0.005,1000,319,1.25022564785716,4.66172596695063,4.60067784926359,4.03466282973305,4.60067784926359,0.352848377140405
"bivt",0.005,1000,319,1.28228271575094,4.63494384920899,4.55454904340192,3.99420918692477,4.55454904340192,0.352848377140405
"bivt",0.005,1000,319,1.31433978364471,4.61093024367138,4.54795807492289,3.93809813849401,4.54795807492289,0.352848377140405
"bivt",0.005,1000,319,1.34639685153848,4.59001290276698,4.51235053199434,3.90726540076575,4.51235053199434,0.352848377140405
"bivt",0.005,1000,319,1.37845391943226,4.57230999009858,4.48186586804959,3.88086858787616,4.48186586804959,0.352848377140405
"bivt",0.005,1000,319,1.41051098732603,4.5579706791512,4.45633879909517,3.85876457964334,4.45633879909517,0.352848377140405
"bivt",0.005,1000,319,1.4425680552198,4.54712212626595,4.43938829673481,3.83857437140766,4.43938829673481,0.352848377140405
"bivt",0.005,1000,319,1.47462512311358,4.53987633787884,4.46632927233326,3.79887590753874,4.46632927233326,0.352848377140405
"bivt",0.005,1000,319,1.50668219100735,4.53633601327793,4.45484382365031,3.7891068574691,4.45484382365031,0.352848377140405
"bivt",0.005,1000,319,1.53873925890112,4.53659951229315,4.44797616732862,3.78326551157834,4.44797616732862,0.352848377140405
"bivt",0.005,1000,319,1.5707963267949,4.54076510043897,4.44569086923412,3.78132173105,4.44569086923412,0.352848377140405
"bivt",0.005,1000,320,0,4.54076510043897,4.23694623591494,4.08566431999697,4.23694623591494,0.307311728507196
"bivt",0.005,1000,320,0.0320570678937734,4.53659951229314,4.22358806863527,4.09711824793205,4.22358806863527,0.307311728507196
"bivt",0.005,1000,320,0.0641141357875468,4.53633601327794,4.23010927068506,4.10344418111551,4.23010927068506,0.307311728507196
"bivt",0.005,1000,320,0.0961712036813202,4.53987633787882,4.24101531023998,4.11402365357992,4.24101531023998,0.307311728507196
"bivt",0.005,1000,320,0.128228271575094,4.54712212626594,4.25636273674254,4.1289115214687,4.25636273674254,0.307311728507196
"bivt",0.005,1000,320,0.160285339468867,4.5579706791512,4.27623172189184,4.14818555584426,4.27623172189184,0.307311728507196
"bivt",0.005,1000,320,0.19234240736264,4.57230999009857,4.3007270906129,4.17194744278635,4.3007270906129,0.307311728507196
"bivt",0.005,1000,320,0.224399475256414,4.59001290276698,4.32997968851193,4.20032410990063,4.32997968851193,0.307311728507196
"bivt",0.005,1000,320,0.256456543150187,4.61093024367142,4.36414811947606,3.93712108323476,4.36414811947606,0.307311728507196
"bivt",0.005,1000,320,0.288513611043961,4.634943849209,4.40045071033831,3.97433929400578,4.40045071033831,0.307311728507196
"bivt",0.005,1000,320,0.320570678937734,4.66172596695062,4.44501879701093,4.01459169308516,4.44501879701093,0.307311728507196
"bivt",0.005,1000,320,0.352627746831507,4.69108879723264,4.42670151394796,4.10110155495684,4.42670151394796,0.307311728507196
"bivt",0.005,1000,320,0.384684814725281,4.7226959784185,4.41118583987239,4.19476694707966,4.41118583987239,0.307311728507196
"bivt",0.005,1000,320,0.416741882619054,4.75615657810007,4.4715065954142,4.25212828272835,4.4715065954142,0.307311728507196
"bivt",0.005,1000,320,0.448798950512828,4.79099872305092,4.53822792375113,4.31557617019733,4.53822792375113,0.307311728507196
"bivt",0.005,1000,320,0.480856018406601,4.82666019534754,4.56773445487917,4.41203971177053,4.56773445487917,0.307311728507196
"bivt",0.005,1000,320,0.512913086300374,4.86248240415204,4.57107806674079,4.53563057901748,4.57107806674079,0.307311728507196
"bivt",0.005,1000,320,0.544970154194148,4.89771010838726,4.60774872767679,4.45817979657268,4.60774872767679,0.307311728507196
"bivt",0.005,1000,320,0.577027222087921,4.93144632361991,4.65690146847516,4.57576087701154,4.65690146847516,0.307311728507196
"bivt",0.005,1000,320,0.609084289981694,4.96288894583104,4.63286871517748,4.63286871517748,4.73130063451332,0.307311728507196
"bivt",0.005,1000,320,0.641141357875468,4.99101519587439,4.74130994993853,4.74130994993853,4.84204585834224,0.307311728507196
"bivt",0.005,1000,320,0.673198425769241,5.01490633352194,4.80693613703394,4.50018839843719,4.80693613703394,0.307311728507196
"bivt",0.005,1000,320,0.705255493663015,5.03370096816743,4.69758789310067,4.28383286145492,4.69758789310067,0.307311728507196
"bivt",0.005,1000,320,0.737312561556788,5.0466736376194,4.73139707308292,4.05518668760629,4.73139707308292,0.307311728507196
"bivt",0.005,1000,320,0.769369629450562,5.05329836743373,4.67683467190753,4.0170138250879,4.67683467190753,0.307311728507196
"bivt",0.005,1000,320,0.801426697344335,5.05329836743371,4.62103918006591,4.09401691711817,4.62103918006591,0.307311728507196
"bivt",0.005,1000,320,0.833483765238108,5.04667363761939,4.5003452512712,3.96299507196975,4.5003452512712,0.307311728507196
"bivt",0.005,1000,320,0.865540833131882,5.03370096816744,4.59494899187124,4.06988329645476,4.59494899187124,0.307311728507196
"bivt",0.005,1000,320,0.897597901025655,5.01490633352196,4.70140695120296,4.10986348904417,4.70140695120296,0.307311728507196
"bivt",0.005,1000,320,0.929654968919429,4.99101519587438,4.71831524883931,4.23064627352807,4.71831524883931,0.307311728507196
"bivt",0.005,1000,320,0.961712036813202,4.96288894583103,4.63311553663969,4.60066572781445,4.63311553663969,0.307311728507196
"bivt",0.005,1000,320,0.993769104706975,4.93144632361991,4.61259584277093,4.53065066388248,4.61259584277093,0.307311728507196
"bivt",0.005,1000,320,1.02582617260075,4.89771010838725,4.60669659804646,4.60669659804646,4.82617248084003,0.307311728507196
"bivt",0.005,1000,320,1.05788324049452,4.86248240415205,4.60940808878378,4.60940808878378,4.83706137852695,0.307311728507196
"bivt",0.005,1000,320,1.0899403083883,4.82666019534754,4.52996461177613,4.52996461177613,4.75369428084152,0.307311728507196
"bivt",0.005,1000,320,1.12199737628207,4.79099872305093,4.45771616065423,4.45771616065423,4.67787756297908,0.307311728507196
"bivt",0.005,1000,320,1.15405444417584,4.75615657810008,4.39217852160545,4.39217852160545,5.14134003198293,0.307311728507196
"bivt",0.005,1000,320,1.18611151206962,4.72269597841849,4.38401249307057,4.38401249307057,5.04122721648812,0.307311728507196
"bivt",0.005,1000,320,1.21816857996339,4.69108879723264,4.34498037815863,4.34498037815863,4.97018511100188,0.307311728507196
"bivt",0.005,1000,320,1.25022564785716,4.66172596695063,4.34845985916815,4.34845985916815,4.8834621811507,0.307311728507196
"bivt",0.005,1000,320,1.28228271575094,4.63494384920899,4.40342553180396,4.40342553180396,4.77515562186806,0.307311728507196
"bivt",0.005,1000,320,1.31433978364471,4.61093024367138,4.36415271277109,4.36415271277109,4.7325674547157,0.307311728507196
"bivt",0.005,1000,320,1.34639685153848,4.59001290276698,4.39697041117943,4.39697041117943,4.74982626058396,0.307311728507196
"bivt",0.005,1000,320,1.37845391943226,4.57230999009858,4.36726523548232,4.36726523548232,4.71773725146926,0.307311728507196
"bivt",0.005,1000,320,1.41051098732603,4.5579706791512,4.34239088982126,4.34239088982126,4.69086674537367,0.307311728507196
"bivt",0.005,1000,320,1.4425680552198,4.54712212626595,4.42832021846456,4.42832021846456,4.60518920415372,0.307311728507196
"bivt",0.005,1000,320,1.47462512311358,4.53987633787884,4.44459122432302,4.44459122432302,4.56917449987246,0.307311728507196
"bivt",0.005,1000,320,1.50668219100735,4.53633601327793,4.43316167640772,4.43316167640772,4.55742457817126,0.307311728507196
"bivt",0.005,1000,320,1.53873925890112,4.53659951229315,4.42632744562045,4.42632744562045,4.55039878176763,0.307311728507196
"bivt",0.005,1000,320,1.5707963267949,4.54076510043897,4.42405327028844,4.42405327028844,4.54806086059315,0.307311728507196
"bivt",0.005,1000,321,0,4.54076510043897,5.23242562941654,4.00683540055363,5.23242562941654,0.391023002972379
"bivt",0.005,1000,321,0.0320570678937734,4.53659951229314,5.23511534686929,4.00889510591219,5.23511534686929,0.391023002972379
"bivt",0.005,1000,321,0.0641141357875468,4.53633601327794,5.24319834274296,4.01508482293886,5.24319834274296,0.391023002972379
"bivt",0.005,1000,321,0.0961712036813202,4.53987633787882,5.25671632179767,4.02543648789437,5.25671632179767,0.391023002972379
"bivt",0.005,1000,321,0.128228271575094,4.54712212626594,5.27573937677199,4.04000377570621,5.27573937677199,0.391023002972379
"bivt",0.005,1000,321,0.160285339468867,4.5579706791512,5.30036688006813,4.05886278279452,5.30036688006813,0.391023002972379
"bivt",0.005,1000,321,0.19234240736264,4.57230999009857,5.33072876163303,4.08211300563528,5.33072876163303,0.391023002972379
"bivt",0.005,1000,321,0.224399475256414,4.59001290276698,5.36698720391205,4.1098786387053,5.36698720391205,0.391023002972379
"bivt",0.005,1000,321,0.256456543150187,4.61093024367142,5.40933879559476,4.13979635207598,5.40933879559476,0.391023002972379
"bivt",0.005,1000,321,0.288513611043961,4.634943849209,5.45801719838878,4.15487410988977,5.45801719838878,0.391023002972379
"bivt",0.005,1000,321,0.320570678937734,4.66172596695062,5.37818616571813,4.27829944274727,5.37818616571813,0.391023002972379
"bivt",0.005,1000,321,0.352627746831507,4.69108879723264,5.4296010445706,4.33213957626131,5.4296010445706,0.391023002972379
"bivt",0.005,1000,321,0.384684814725281,4.7226959784185,5.36419263638996,4.42674444211755,5.36419263638996,0.391023002972379
"bivt",0.005,1000,321,0.416741882619054,4.75615657810007,5.35732458262902,4.42871489125559,5.35732458262902,0.391023002972379
"bivt",0.005,1000,321,0.448798950512828,4.79099872305092,5.3200937806373,4.33797754519385,5.3200937806373,0.391023002972379
"bivt",0.005,1000,321,0.480856018406601,4.82666019534754,5.26062726209383,4.46812791232051,5.26062726209383,0.391023002972379
"bivt",0.005,1000,321,0.512913086300374,4.86248240415204,5.23659658690143,4.61649930496818,5.23659658690143,0.391023002972379
"bivt",0.005,1000,321,0.544970154194148,4.89771010838726,5.33565241911237,4.7038253330412,5.33565241911237,0.391023002972379
"bivt",0.005,1000,321,0.577027222087921,4.93144632361991,5.32911481298586,4.86885209351069,5.32911481298586,0.391023002972379
"bivt",0.005,1000,321,0.609084289981694,4.96288894583104,5.31341533102591,5.05474471541538,5.31341533102591,0.391023002972379
"bivt",0.005,1000,321,0.641141357875468,4.99101519587439,5.14536364266369,5.02874959867948,5.14536364266369,0.391023002972379
"bivt",0.005,1000,321,0.673198425769241,5.01490633352194,5.13813242841912,5.07249660073974,5.13813242841912,0.391023002972379
"bivt",0.005,1000,321,0.705255493663015,5.03370096816743,4.9420438735916,4.9420438735916,5.40917376693375,0.391023002972379
"bivt",0.005,1000,321,0.737312561556788,5.0466736376194,4.96790389112149,4.96790389112149,5.24065337083663,0.391023002972379
"bivt",0.005,1000,321,0.769369629450562,5.05329836743373,4.96482090311542,4.96482090311542,5.20162259125968,0.391023002972379
"bivt",0.005,1000,321,0.801426697344335,5.05329836743371,5.03016334779575,5.03016334779575,5.37282257203112,0.391023002972379
"bivt",0.005,1000,321,0.833483765238108,5.04667363761939,5.13525522392769,5.13525522392769,5.54566688921684,0.391023002972379
"bivt",0.005,1000,321,0.865540833131882,5.03370096816744,5.03225611134142,5.03225611134142,5.36756153383718,0.391023002972379
"bivt",0.005,1000,321,0.897597901025655,5.01490633352196,5.16061661038943,5.07132955504028,5.16061661038943,0.391023002972379
"bivt",0.005,1000,321,0.929654968919429,4.99101519587438,5.19881619168919,4.84849772039013,5.19881619168919,0.391023002972379
"bivt",0.005,1000,321,0.961712036813202,4.96288894583103,5.16611915321806,5.03501915810921,5.16611915321806,0.391023002972379
"bivt",0.005,1000,321,0.993769104706975,4.93144632361991,5.07672085655311,4.96435035271141,5.07672085655311,0.391023002972379
"bivt",0.005,1000,321,1.02582617260075,4.89771010838725,4.97547257113006,4.86534314399271,4.97547257113006,0.391023002972379
"bivt",0.005,1000,321,1.05788324049452,4.86248240415205,4.88310344033537,4.77501855455849,4.88310344033537,0.391023002972379
"bivt",0.005,1000,321,1.0899403083883,4.82666019534754,4.89362654404254,4.67383178480723,4.89362654404254,0.391023002972379
"bivt",0.005,1000,321,1.12199737628207,4.79099872305093,4.81557804510791,4.59928879469671,4.81557804510791,0.391023002972379
"bivt",0.005,1000,321,1.15405444417584,4.75615657810008,4.74477909686686,4.53166974537984,4.74477909686686,0.391023002972379
"bivt",0.005,1000,321,1.18611151206962,4.72269597841849,4.81355704367284,4.39059275704412,4.81355704367284,0.391023002972379
"bivt",0.005,1000,321,1.21816857996339,4.69108879723264,4.86005248343722,4.27288336601796,4.86005248343722,0.391023002972379
"bivt",0.005,1000,321,1.25022564785716,4.66172596695063,4.80583548392872,4.22521661424011,4.80583548392872,0.391023002972379
"bivt",0.005,1000,321,1.28228271575094,4.63494384920899,4.87832318426525,4.11019967850632,4.87832318426525,0.391023002972379
"bivt",0.005,1000,321,1.31433978364471,4.61093024367138,4.83481489686132,4.07354205207502,4.83481489686132,0.391023002972379
"bivt",0.005,1000,321,1.34639685153848,4.59001290276698,4.79696145227026,4.04164887691795,4.79696145227026,0.391023002972379
"bivt",0.005,1000,321,1.37845391943226,4.57230999009858,4.76455400590909,4.03471555503482,4.76455400590909,0.391023002972379
"bivt",0.005,1000,321,1.41051098732603,4.5579706791512,4.73741684870122,4.01173529073931,4.73741684870122,0.391023002972379
"bivt",0.005,1000,321,1.4425680552198,4.54712212626595,4.71540502353959,3.99309525575089,4.71540502353959,0.391023002972379
"bivt",0.005,1000,321,1.47462512311358,4.53987633787884,4.69840240028948,3.97869710884806,4.69840240028948,0.391023002972379
"bivt",0.005,1000,321,1.50668219100735,4.53633601327793,4.68632016085527,3.96846563716688,4.68632016085527,0.391023002972379
"bivt",0.005,1000,321,1.53873925890112,4.53659951229315,4.67909565702254,3.96234778899994,4.67909565702254,0.391023002972379
"bivt",0.005,1000,321,1.5707963267949,4.54076510043897,4.67669161347853,3.96031199889872,4.67669161347853,0.391023002972379
"bivt",0.005,1000,322,0,4.54076510043897,4.26565446612319,4.26565446612319,5.78042634796337,0.315119458080565
"bivt",0.005,1000,322,0.0320570678937734,4.53659951229314,4.26784721688116,4.26784721688116,5.78339776403951,0.315119458080565
"bivt",0.005,1000,322,0.0641141357875468,4.53633601327794,4.27443675486797,4.27443675486797,5.19622261838094,0.315119458080565
"bivt",0.005,1000,322,0.0961712036813202,4.53987633787882,4.21055811067126,4.21055811067126,5.25471315730735,0.315119458080565
"bivt",0.005,1000,322,0.128228271575094,4.54712212626594,4.21129449558975,4.21129449558975,5.28245932844868,0.315119458080565
"bivt",0.005,1000,322,0.160285339468867,4.5579706791512,4.23095309918336,4.23095309918336,5.30711820092745,0.315119458080565
"bivt",0.005,1000,322,0.19234240736264,4.57230999009857,4.19565002019762,4.19565002019762,5.37336485378444,0.315119458080565
"bivt",0.005,1000,322,0.224399475256414,4.59001290276698,4.20990390615838,4.20990390615838,5.41851312280124,0.315119458080565
"bivt",0.005,1000,322,0.256456543150187,4.61093024367142,4.24312480356002,4.24312480356002,5.46127131218857,0.315119458080565
"bivt",0.005,1000,322,0.288513611043961,4.634943849209,4.28130849774113,4.28130849774113,5.51041705342383,0.315119458080565
"bivt",0.005,1000,322,0.320570678937734,4.66172596695062,4.32466990336971,4.32466990336971,5.56622696040957,0.315119458080565
"bivt",0.005,1000,322,0.352627746831507,4.69108879723264,4.34414898526359,4.34414898526359,5.64666847957002,0.315119458080565
"bivt",0.005,1000,322,0.384684814725281,4.7226959784185,4.32900744695714,4.32900744695714,5.74707209124986,0.315119458080565
"bivt",0.005,1000,322,0.416741882619054,4.75615657810007,4.35366569802867,4.35366569802867,5.83171214397103,0.315119458080565
"bivt",0.005,1000,322,0.448798950512828,4.79099872305092,4.41862867019678,4.41862867019678,5.87592089519157,0.315119458080565
"bivt",0.005,1000,322,0.480856018406601,4.82666019534754,4.49024361067288,4.49024361067288,5.55241741064316,0.315119458080565
"bivt",0.005,1000,322,0.512913086300374,4.86248240415204,4.56899048744006,4.56899048744006,5.59081642036874,0.315119458080565
"bivt",0.005,1000,322,0.544970154194148,4.89771010838726,4.4298339174923,4.4298339174923,5.78996120492708,0.315119458080565
"bivt",0.005,1000,322,0.577027222087921,4.93144632361991,4.46421171948779,4.46421171948779,5.94135900299846,0.315119458080565
"bivt",0.005,1000,322,0.609084289981694,4.96288894583104,4.40256924930849,4.40256924930849,6.16696522080897,0.315119458080565
"bivt",0.005,1000,322,0.641141357875468,4.99101519587439,4.50561988054093,4.50561988054093,6.31131494543685,0.315119458080565
"bivt",0.005,1000,322,0.673198425769241,5.01490633352194,4.60939474715037,4.60939474715037,6.47485504235353,0.315119458080565
"bivt",0.005,1000,322,0.705255493663015,5.03370096816743,4.68459159509776,4.68459159509776,6.3060122673587,0.315119458080565
"bivt",0.005,1000,322,0.737312561556788,5.0466736376194,4.64699087873806,4.64699087873806,6.54315407257381,0.315119458080565
"bivt",0.005,1000,322,0.769369629450562,5.05329836743373,4.69284678457589,4.69284678457589,6.20160079004133,0.315119458080565
"bivt",0.005,1000,322,0.801426697344335,5.05329836743371,4.62190895174241,4.62190895174241,5.95947236615509,0.315119458080565
"bivt",0.005,1000,322,0.833483765238108,5.04667363761939,4.48499793970945,4.48499793970945,5.80223250524428,0.315119458080565
"bivt",0.005,1000,322,0.865540833131882,5.03370096816744,4.3709307936862,4.3709307936862,6.18290456814268,0.315119458080565
"bivt",0.005,1000,322,0.897597901025655,5.01490633352196,4.2569628645002,4.2569628645002,6.02169111882344,0.315119458080565
"bivt",0.005,1000,322,0.929654968919429,4.99101519587438,4.26571478425846,4.26571478425846,5.80666061603476,0.315119458080565
"bivt",0.005,1000,322,0.961712036813202,4.96288894583103,4.41557991309231,4.41557991309231,5.52488617925104,0.315119458080565
"bivt",0.005,1000,322,0.993769104706975,4.93144632361991,4.47424805017066,4.47424805017066,5.53863715610547,0.315119458080565
"bivt",0.005,1000,322,1.02582617260075,4.89771010838725,4.40642588694087,4.40642588694087,5.41528609989061,0.315119458080565
"bivt",0.005,1000,322,1.05788324049452,4.86248240415205,4.55920751211127,4.55920751211127,5.45668618107016,0.315119458080565
"bivt",0.005,1000,322,1.0899403083883,4.82666019534754,4.77578235413083,4.77578235413083,5.7570685881621,0.315119458080565
"bivt",0.005,1000,322,1.12199737628207,4.79099872305093,4.70896319522819,4.70896319522819,5.73240950054039,0.315119458080565
"bivt",0.005,1000,322,1.15405444417584,4.75615657810008,4.67839857827023,4.67839857827023,5.62485145832104,0.315119458080565
"bivt",0.005,1000,322,1.18611151206962,4.72269597841849,4.70239857425871,4.70239857425871,5.49652555895329,0.315119458080565
"bivt",0.005,1000,322,1.21816857996339,4.69108879723264,4.74121373853068,4.74121373853068,5.37065093301491,0.315119458080565
"bivt",0.005,1000,322,1.25022564785716,4.66172596695063,4.75130938672787,4.75130938672787,5.27281597290125,0.315119458080565
"bivt",0.005,1000,322,1.28228271575094,4.63494384920899,4.78734980872883,4.78734980872883,5.37085861209643,0.315119458080565
"bivt",0.005,1000,322,1.31433978364471,4.61093024367138,4.77292920078667,4.77292920078667,5.5352890620987,0.315119458080565
"bivt",0.005,1000,322,1.34639685153848,4.59001290276698,4.83488166160661,4.83488166160661,5.4321539323785,0.315119458080565
"bivt",0.005,1000,322,1.37845391943226,4.57230999009858,4.91334386163147,4.91334386163147,5.32855081937062,0.315119458080565
"bivt",0.005,1000,322,1.41051098732603,4.5579706791512,4.88535925181823,4.88535925181823,5.29820134256837,0.315119458080565
"bivt",0.005,1000,322,1.4425680552198,4.54712212626595,4.86266003046256,4.86266003046256,5.48707732430168,0.315119458080565
"bivt",0.005,1000,322,1.47462512311358,4.53987633787884,4.84512644086028,4.84512644086028,5.46729223521102,0.315119458080565
"bivt",0.005,1000,322,1.50668219100735,4.53633601327793,4.8326668912602,4.8326668912602,5.45323274685418,0.315119458080565
"bivt",0.005,1000,322,1.53873925890112,4.53659951229315,4.82521677703842,4.82521677703842,5.44482595868603,0.315119458080565
"bivt",0.005,1000,322,1.5707963267949,4.54076510043897,4.82273765883021,4.82273765883021,5.44202849531839,0.315119458080565
"bivt",0.005,1000,323,0,4.54076510043897,4.25043202137297,4.25043202137297,5.11820427941631,0.287987239172737
"bivt",0.005,1000,323,0.0320570678937734,4.53659951229314,4.25261694706505,4.25261694706505,5.12083528162295,0.287987239172737
"bivt",0.005,1000,323,0.0641141357875468,4.53633601327794,4.25918296957992,4.25918296957992,5.03186175161258,0.287987239172737
"bivt",0.005,1000,323,0.0961712036813202,4.53987633787882,4.26088733689203,4.26088733689203,5.05041995176813,0.287987239172737
"bivt",0.005,1000,323,0.128228271575094,4.54712212626594,4.27630667647347,4.27630667647347,5.06869645947838,0.287987239172737
"bivt",0.005,1000,323,0.160285339468867,4.5579706791512,4.29626876126367,4.29626876126367,4.93427816297442,0.287987239172737
"bivt",0.005,1000,323,0.19234240736264,4.57230999009857,4.16806692630339,4.16806692630339,5.02104089479949,0.287987239172737
"bivt",0.005,1000,323,0.224399475256414,4.59001290276698,4.19641719899972,4.19641719899972,4.97673115266583,0.287987239172737
"bivt",0.005,1000,323,0.256456543150187,4.61093024367142,4.15117486601228,4.15117486601228,4.98016409902334,0.287987239172737
"bivt",0.005,1000,323,0.288513611043961,4.634943849209,4.03492535704713,4.03492535704713,4.35072247015558,0.287987239172737
"bivt",0.005,1000,323,0.320570678937734,4.66172596695062,3.9725643833993,3.9725643833993,4.40312338117555,0.287987239172737
"bivt",0.005,1000,323,0.352627746831507,4.69108879723264,3.98424807368096,3.98424807368096,4.47274510038641,0.287987239172737
"bivt",0.005,1000,323,0.384684814725281,4.7226959784185,3.97030347417525,3.97030347417525,4.56677641048565,0.287987239172737
"bivt",0.005,1000,323,0.416741882619054,4.75615657810007,4.02459538432961,4.02459538432961,4.62922478910099,0.287987239172737
"bivt",0.005,1000,323,0.448798950512828,4.79099872305092,3.98258339579577,3.98258339579577,4.75974860707493,0.287987239172737
"bivt",0.005,1000,323,0.480856018406601,4.82666019534754,3.92943138581633,3.92943138581633,4.90775455767783,0.287987239172737
"bivt",0.005,1000,323,0.512913086300374,4.86248240415204,3.99834311442911,3.99834311442911,4.99382346103052,0.287987239172737
"bivt",0.005,1000,323,0.544970154194148,4.89771010838726,4.04499868616048,4.04499868616048,5.10573309473124,0.287987239172737
"bivt",0.005,1000,323,0.577027222087921,4.93144632361991,4.12731231077748,4.12731231077748,5.11284816745512,0.287987239172737
"bivt",0.005,1000,323,0.609084289981694,4.96288894583104,4.16620129715228,4.16620129715228,5.07881146264151,0.287987239172737
"bivt",0.005,1000,323,0.641141357875468,4.99101519587439,4.10015756502359,4.10015756502359,5.29616481301045,0.287987239172737
"bivt",0.005,1000,323,0.673198425769241,5.01490633352194,4.072928391353,4.072928391353,5.50703708084971,0.287987239172737
"bivt",0.005,1000,323,0.705255493663015,5.03370096816743,4.18137516133944,4.18137516133944,5.28592215064974,0.287987239172737
"bivt",0.005,1000,323,0.737312561556788,5.0466736376194,4.3009399571592,4.3009399571592,5.05951982663195,0.287987239172737
"bivt",0.005,1000,323,0.769369629450562,5.05329836743373,4.26120030088929,4.26120030088929,4.93374661238721,0.287987239172737
"bivt",0.005,1000,323,0.801426697344335,5.05329836743371,4.25112862276589,4.25112862276589,4.84341515413753,0.287987239172737
"bivt",0.005,1000,323,0.833483765238108,5.04667363761939,4.3989767767223,4.3989767767223,4.72381372925585,0.287987239172737
"bivt",0.005,1000,323,0.865540833131882,5.03370096816744,4.44837652504573,4.44837652504573,4.61451977975775,0.287987239172737
"bivt",0.005,1000,323,0.897597901025655,5.01490633352196,4.53806823938861,4.53806823938861,4.59503767382261,0.287987239172737
"bivt",0.005,1000,323,0.929654968919429,4.99101519587438,4.47782333281801,4.45227160959252,4.47782333281801,0.287987239172737
"bivt",0.005,1000,323,0.961712036813202,4.96288894583103,4.37540845246223,4.35044113743745,4.37540845246223,0.287987239172737
"bivt",0.005,1000,323,0.993769104706975,4.93144632361991,4.30062929760701,4.30062929760701,4.59448278304023,0.287987239172737
"bivt",0.005,1000,323,1.02582617260075,4.89771010838725,4.2972305557573,4.2972305557573,4.45325952247818,0.287987239172737
"bivt",0.005,1000,323,1.05788324049452,4.86248240415205,4.39132296348715,4.26590502419938,4.39132296348715,0.287987239172737
"bivt",0.005,1000,323,1.0899403083883,4.82666019534754,4.38965947961944,4.1478165955267,4.38965947961944,0.287987239172737
"bivt",0.005,1000,323,1.12199737628207,4.79099872305093,4.33637225929311,4.07159447498635,4.33637225929311,0.287987239172737
"bivt",0.005,1000,323,1.15405444417584,4.75615657810008,4.37155804726253,3.9521661557022,4.37155804726253,0.287987239172737
"bivt",0.005,1000,323,1.18611151206962,4.72269597841849,4.31258560057618,4.09644281445837,4.31258560057618,0.287987239172737
"bivt",0.005,1000,323,1.21816857996339,4.69108879723264,4.32655895930858,4.32655895930858,4.42705706520989,0.287987239172737
"bivt",0.005,1000,323,1.25022564785716,4.66172596695063,4.2782934218952,4.2782934218952,4.37767040703149,0.287987239172737
"bivt",0.005,1000,323,1.28228271575094,4.63494384920899,4.23572018113568,4.23572018113568,4.33358302288039,0.287987239172737
