"dist","p","n","alpha","is_covered","c_estimate"
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00492883067226258
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00495531970408349
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00458042520669475
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0056045011899642
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0039427413958981
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00386613446369282
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00502723984452532
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0014544008329484
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.0011685109664754
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00207941837897786
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00175848555068435
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00127248813095141
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00265550118219727
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0028538812785388
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00256849315068491
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00633170260768546
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00123786247060077
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00119295889152027
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00128180130996483
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00331792349442046
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00248563793823068
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00454362634063754
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00407341268732999
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00301620130989314
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00669338246819769
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00241709787182651
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00206128597292874
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00445542587712218
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.0103333333333333
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00933333333333333
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.0113333333333333
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00122843738040454
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00111819300011182
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00155032489417347
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00338409475465313
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00267782203298567
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00488855659896029
"bivt",0.00166666666666667,3000,"0.05",FALSE,0.00195130548631568
"bivt",0.00166666666666667,3000,"0.1",FALSE,0.00187407989450962
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00355971280648815
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00282882904343889
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00247974940875323
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00425548528148668
"bivt",0.00166666666666667,3000,"0.05",TRUE,0.00303609379743901
"bivt",0.00166666666666667,3000,"0.1",TRUE,0.00213531130591143
"bivt",0.00166666666666667,3000,"0.01",TRUE,0.00406208158856787
