date,temp,relHum
05/18/05,95.21785736083984,56.58071517944336
05/19/05,95.8689193725586,59.24781799316406
05/20/05,96.94856262207031,50.73822784423828
05/21/05,94.47731018066406,57.326080322265625
05/22/05,93.817657470703125,55.1103515625
05/23/05,96.51513671875,42.39339065551758
05/24/05,95.0090560913086,48.417171478271484
05/25/05,95.17649841308594,53.27304458618164
05/26/05,96.8045425415039,53.90702819824219
05/27/05,95.34016418457031,56.60297775268555
05/28/05,95.608367919921875,52.33784103393555
05/29/05,95.82930755615234,46.58574676513672
05/30/05,96.41246795654297,39.50187301635742
05/31/05,100.70804595947266,37.83534622192383
06/01/05,96.13533020019531,44.862850189208984
06/02/05,95.27723693847656,53.162353515625
06/03/05,95.84955596923828,51.31955337524414
06/04/05,95.80644226074219,50.39736557006836
06/05/05,95.83319091796875,50.15038299560547
06/06/05,97.84092712402344,52.331878662109375
06/07/05,94.16642761230469,63.213558197021484
06/08/05,93.709869384765625,60.16291046142578
06/09/05,95.30054473876953,49.909393310546875
06/10/05,93.61773681640625,53.31064224243164
06/11/05,94.70877838134766,51.99647521972656
06/12/05,92.3236083984375,63.859466552734375
06/13/05,94.75305938720703,51.65196228027344
06/14/05,93.72545623779297,60.08643341064453
06/15/05,95.03907012939453,54.42853546142578
06/16/05,93.009552001953125,56.109405517578125
06/17/05,95.09326171875,51.7762565612793
06/18/05,93.575775146484375,55.79715347290039
06/19/05,94.84002685546875,56.88409423828125
06/20/05,102.50424194335938,45.80945587158203
06/21/05,103.40113830566406,51.6501350402832
06/22/05,108.17142486572266,30.6131591796875
06/23/05,100.44246673583984,51.450965881347656
06/24/05,95.30934143066406,55.09132385253906
06/25/05,96.70137786865234,53.93681335449219
06/26/05,95.88738250732422,54.703948974609375
06/27/05,95.78253173828125,56.24247360229492
06/28/05,92.24296569824219,59.780155181884766
06/29/05,94.628173828125,64.11662292480469
06/30/05,96.66854095458984,60.166587829589844
07/01/05,94.17298126220703,58.43269729614258
07/02/05,91.76531982421875,63.39825439453125
07/03/05,92.22307586669922,63.015785217285156
07/04/05,91.65975189208984,63.6733512878418
07/05/05,91.49421691894531,68.76190185546875
07/06/05,93.21356964111328,61.14585876464844
07/07/05,94.06144714355469,55.622962951660156
07/08/05,93.67908477783203,53.31280517578125
07/09/05,92.77268981933594,57.41713333129883
07/10/05,93.60572052001953,51.72011947631836
07/11/05,91.36820220947266,56.734375
07/12/05,90.70446014404297,58.748294830322266
07/13/05,88.2658920288086,66.51680755615234
07/14/05,91.10857391357422,61.557857513427734
07/15/05,92.75720977783203,54.808555603027344
07/16/05,88.69783782958984,65.78954315185547
07/17/05,89.85606384277344,63.10901641845703
07/18/05,91.93424224853516,59.11308288574219
07/19/05,90.13249206542969,59.42125701904297
07/20/05,88.45610809326172,64.55335235595703
07/21/05,88.24766540527344,72.49340057373047
07/22/05,91.06512451171875,61.46601104736328
07/23/05,88.34222412109375,63.090049743652344
07/24/05,90.490936279296875,58.015602111816406
07/25/05,90.5296630859375,59.91566467285156
07/26/05,90.82410430908203,54.416194915771484
07/27/05,88.12235260009766,61.330833435058594
07/28/05,91.573272705078125,55.153114318847656
07/29/05,82.88496398925781,78.79988098144531
07/30/05,94.22772216796875,55.11470413208008
07/31/05,90.791473388671875,60.641910552978516
08/01/05,92.69939422607422,55.21392822265625
08/02/05,86.85743713378906,74.4536361694336
08/03/05,91.50123596191406,67.203765869140625
08/04/05,91.89697265625,56.63957977294922
08/05/05,87.38905334472656,64.8501205444336
08/06/05,88.12271881103516,60.279624938964844
08/07/05,88.358856201171875,58.95497131347656
08/08/05,89.70318603515625,59.84392166137695
08/09/05,89.920562744140625,60.040985107421875
08/10/05,91.76423645019531,52.06414794921875
08/11/05,85.95361328125,68.56732940673828
08/12/05,86.76771545410156,71.94818878173828
08/13/05,88.61974334716797,65.46675109863281
08/14/05,90.46791076660156,58.40998840332031
08/15/05,88.28770446777344,60.15140914916992
08/16/05,86.332733154296875,69.3204574584961
08/17/05,89.62312316894531,59.12812805175781
08/18/05,88.03678894042969,67.64844512939453
08/19/05,90.23358154296875,56.77998733520508
08/20/05,90.97868347167969,54.380340576171875
08/21/05,92.82928466796875,55.89799499511719
08/22/05,89.45366668701172,55.20310974121094
08/23/05,90.43598937988281,55.03837203979492
08/24/05,88.51683044433594,56.529449462890625
08/25/05,88.62030792236328,59.384796142578125
08/26/05,88.11785888671875,63.285003662109375
08/27/05,84.9555435180664,69.13105773925781
08/28/05,89.72566986083984,58.76835250854492
08/29/05,89.93816375732422,50.125030517578125
08/30/05,90.11583709716797,51.980228424072266
08/31/05,90.34886169433594,50.6877326965332
09/01/05,90.27660369873047,49.4254150390625
09/02/05,90.23462677001953,54.56850814819336
09/03/05,89.99186706542969,55.811519622802734
09/04/05,95.7085952758789,48.889129638671875
09/05/05,93.90985870361328,47.360111236572266
09/06/05,95.68312072753906,46.167259216308594
09/07/05,92.87239074707031,53.794273376464844
09/08/05,89.914947509765625,58.644927978515625
09/09/05,97.6318588256836,46.962947845458984
09/10/05,81.42577362060547,96.01829528808594
09/11/05,91.544708251953125,62.0179328918457
