"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"bivt",0.005,1000,"0.1",FALSE,0.0038725128495802,-0.00239872936040829,0.25,FALSE,1.26374667982633,1.34117882720421,0.31103514059977,0.31103514059977
"bivt",0.005,1000,"0.01",TRUE,0.00627539190217379,-0.00282983995322787,0.25,FALSE,1.6901762754138,1.79373657000577,0.415988602663606,0.415988602663606
"bivt",0.005,1000,"0.05",FALSE,0.00640857319416313,-0.00279942214167698,0.25,FALSE,1.62520841153668,1.73669263429796,0.41410094939093,0.414100949390931
"bivt",0.005,1000,"0.1",FALSE,0.00573619094649196,-0.00261625743038506,0.25,FALSE,1.48098893448863,1.58258015141041,0.377354017771377,0.377354017771378
"bivt",0.005,1000,"0.01",TRUE,0.00917573999990969,-0.00307876211715201,0.25,FALSE,1.96028954648144,2.09475928890044,0.499479178495969,0.499479178495969
"bivt",0.005,1000,"0.05",TRUE,0.00608041595393635,-0.00266328425022814,0.25,FALSE,1.58430236443315,1.73220862971565,0.389855765578273,0.389855765578273
"bivt",0.005,1000,"0.1",FALSE,0.00508851530005639,-0.00241866714603276,0.25,FALSE,1.38446557162258,1.51371560413399,0.340681108264834,0.340681108264834
"bivt",0.005,1000,"0.01",TRUE,0.00835816841510306,-0.00295411934067669,0.25,FALSE,1.90245659237785,2.08006489225649,0.468145278294948,0.468145278294948
"bivt",0.005,1000,"0.05",FALSE,0.00731440330231381,-0.00264662989375822,0.25,FALSE,1.65775830990778,1.77825683516906,0.409062759337694,0.409062759337694
"bivt",0.005,1000,"0.1",FALSE,0.00538645213780802,-0.00248162435027165,0.25,FALSE,1.43489139539164,1.53919025248162,0.354068883287015,0.354068883287015
"bivt",0.005,1000,"0.01",FALSE,0.00951971419396345,-0.00305808215263307,0.25,FALSE,2.02908241908455,2.17657161438642,0.50068942397309,0.50068942397309
"bivt",0.005,1000,"0.05",FALSE,0.00758242136603035,-0.00249713070688564,0.25,FALSE,1.57056419454674,1.73372741180183,0.394900982483529,0.394900982483529
"bivt",0.005,1000,"0.1",FALSE,0.00572394865768455,-0.00225445530477664,0.25,FALSE,1.33370905243429,1.47226579569445,0.335346378697673,0.335346378697673
"bivt",0.005,1000,"0.01",TRUE,0.0108935186101806,-0.00287560548338056,0.25,FALSE,1.94752640397754,2.14985157786445,0.489683957531772,0.489683957531772
"bivt",0.005,1000,"0.05",FALSE,0.00739254255710082,-0.00283845423297598,0.25,FALSE,1.77305105330729,1.91295858974466,0.436261634666128,0.436261634666129
"bivt",0.005,1000,"0.1",FALSE,0.00596434251546513,-0.00265752318136303,0.25,FALSE,1.57264248816364,1.69673622805076,0.386950833340031,0.386950833340032
"bivt",0.005,1000,"0.01",FALSE,0.0105788537195052,-0.00307228658425389,0.25,FALSE,2.09867657048602,2.26427849616538,0.51638223815829,0.51638223815829
"bivt",0.005,1000,"0.05",TRUE,0.00832319775412657,-0.00287488961440445,0.25,FALSE,1.89082772339508,2.01952368334805,0.455812107917383,0.455812107917383
"bivt",0.005,1000,"0.1",TRUE,0.00687225341504566,-0.00264309382301219,0.25,FALSE,1.66461055947189,1.77790943448227,0.401279100462968,0.401279100462968
"bivt",0.005,1000,"0.01",TRUE,0.0113827945706358,-0.00319637827501888,0.25,FALSE,2.26942146633302,2.42388576285984,0.547077753051368,0.547077753051368
"bivt",0.005,1000,"0.05",FALSE,0.00532849307070394,-0.00255372611585777,0.25,FALSE,1.38308770386826,1.47909393655947,0.361554409946147,0.361554409946147
