"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat"
"bivt",0.005,1000,"0.01",TRUE,0.0209128212174719,-0.00429626238836879,0.00703364989718536,-0.00399329583647686,0.358031493607021,0.767030990351301,0.360116986046883
"bivt",0.005,1000,"0.05",TRUE,0.00765066241887838,-0.00445687093346646,0.00765066241887838,-0.00352225681956584,1.00092434158321,0,0.292570430937043
"bivt",0.005,1000,"0.1",TRUE,0.00646849606958132,-0.004311033710342,0.00646849606958132,-0.00312546354296754,1.00092434158321,0,0.292570430937043
"bivt",0.005,1000,"0.01",TRUE,0.00969490229841733,-0.0046746957850275,0.00969490229841733,-0.00411491371966111,1.00092434158321,0,0.292570430937043
"bivt",0.005,1000,"0.05",TRUE,0.00782394791328494,-0.00471641946125183,0.00782394791328494,-0.00375038579371955,1.48309397756534,0,0.254544518885936
"bivt",0.005,1000,"0.1",TRUE,0.00657022580744991,-0.00463680514427429,0.00657022580744991,-0.00339956065614974,1.48309397756534,0,0.254544518885936
"bivt",0.005,1000,"0.01",TRUE,0.0116888064205358,-0.00481741549890017,0.0116888064205358,-0.00419543073220694,1.48309397756534,0,0.254544518885936
"bivt",0.005,1000,"0.05",TRUE,0.00974725375270917,-0.00465796262836356,0.00974725375270917,-0.00390712451808616,1.16164755357725,0,0.236659007183717
"bivt",0.005,1000,"0.1",TRUE,0.00805633152885789,-0.00455830565010389,0.00805633152885789,-0.00358870121942575,1.16164755357725,0,0.236659007183717
"bivt",0.005,1000,"0.01",TRUE,0.0129977363299742,-0.00481771487304346,0.0129977363299742,-0.00441756380299838,1.16164755357725,0,0.236659007183717
"bivt",0.005,1000,"0.05",TRUE,0.00731167640222581,-0.00443407690537728,0.00731167640222581,-0.00346023892798364,1.00092434158321,0,0.306894008632812
"bivt",0.005,1000,"0.1",TRUE,0.00628994662176036,-0.00431853675611852,0.00628994662176036,-0.00314587779698547,1.00092434158321,0,0.306894008632812
"bivt",0.005,1000,"0.01",TRUE,0.00961719510642952,-0.0046189983171481,0.00961719510642952,-0.0039633722935107,1.00092434158321,0,0.306894008632812
"bivt",0.005,1000,"0.05",TRUE,0.012897387218194,-0.00459541699731206,0.00846095647658638,-0.00370727914344191,1.16164755357725,0.284861354369163,0.285608193373758
"bivt",0.005,1000,"0.1",TRUE,0.0113506463239739,-0.00449377026643063,0.00729762399660921,-0.0033824982007469,1.16164755357725,0.284861354369163,0.285608193373758
"bivt",0.005,1000,"0.01",TRUE,0.0155314516727634,-0.00475702202899464,0.0104420851490128,-0.00422363844077486,1.16164755357725,0.284861354369163,0.285608193373758
"bivt",0.005,1000,"0.05",TRUE,0.00785888825703016,-0.00423199044357417,0.00635771357251916,-0.0034848342863208,0.679477917595113,0.124138142375117,0.327706342029956
"bivt",0.005,1000,"0.1",TRUE,0.00690812299213968,-0.00404642664343262,0.00551794272005665,-0.00311874521187887,0.679477917595113,0.124138142375117,0.327706342029956
"bivt",0.005,1000,"0.01",TRUE,0.00975960001757224,-0.00454004389230289,0.00803653209311352,-0.0040925767546132,0.679477917595113,0.124138142375117,0.327706342029956
"bivt",0.005,1000,"0.05",TRUE,0.0144262240807137,-0.00446518194586556,0.00744152096174452,-0.00376091592940733,0.840201129589159,0.445584566363209,0.280992124215403
"bivt",0.005,1000,"0.1",TRUE,0.0128392571311963,-0.0043147445120787,0.00642514832617822,-0.0034123775313762,0.840201129589159,0.445584566363209,0.280992124215403
"bivt",0.005,1000,"0.01",TRUE,0.0172271175541322,-0.00472874577317535,0.00923535257391796,-0.00437154927934639,0.840201129589159,0.445584566363209,0.280992124215403
"bivt",0.005,1000,"0.05",TRUE,0.0194312962506889,-0.00374369634549583,0.00634564481218962,-0.00346967201214186,0.197308281612975,0.767030990351301,0.335334905125297
"bivt",0.005,1000,"0.1",TRUE,0.017681864638312,-0.00348397636753445,0.00553322661327049,-0.003153302040714,0.197308281612975,0.767030990351301,0.335334905125297
"bivt",0.005,1000,"0.01",TRUE,0.0228993339134438,-0.00420024748868596,0.00795616613341522,-0.00402580586545635,0.197308281612975,0.767030990351301,0.335334905125297
