"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","beta_frac_pos","beta_frac_neg","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac"
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00729352639381497,-0.00441677539272595,0.606307778357255,-0.386024204631547,0.330280889964981,0.358031493607021,0.767030990351301,-0.822971784418661,-0.205415038745848,0.0057,0.97
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00643889856275391,-0.00438686277862049,0.606307778357255,-0.386024204631547,0.330280889964981,0.358031493607021,0.767030990351301,-0.822971784418661,-0.205415038745848,0.0057,0.97
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.00933610980929721,-0.00448524308886964,0.606307778357255,-0.386024204631547,0.330280889964981,0.358031493607021,0.767030990351301,-0.822971784418661,-0.205415038745848,0.0057,0.97
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00907103919490413,-0.00394186782786738,0.358031493607021,0.227951590736905,0.12562229150883,0.358031493607021,0.445584566363209,-0.165489728343625,-0.6342397398271,0.0027,0.9586
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00777771620877224,-0.00349200431349278,0.358031493607021,0.227951590736905,0.12562229150883,0.358031493607021,0.445584566363209,-0.165489728343625,-0.6342397398271,0.0027,0.9586
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0107784710052895,-0.0045131428013776,0.358031493607021,0.227951590736905,0.12562229150883,0.358031493607021,0.445584566363209,-0.165489728343625,-0.6342397398271,0.0027,0.9586
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00843431741668667,-0.00374656703385735,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.036585069618929,0.767030990351301,-0.156065913524111,-0.829683216943706,0.0045,0.903
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00788559194450886,-0.0034061581879674,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.036585069618929,0.767030990351301,-0.156065913524111,-0.829683216943706,0.0045,0.903
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0095405102969029,-0.00441754205370531,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.036585069618929,0.767030990351301,-0.156065913524111,-0.829683216943706,0.0045,0.903
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.00832238541965218,-0.00441264416729876,0.284861354369163,0.0232929922807543,-0.181365606175397,0,0.445584566363209,-0.593485181029967,-0.124970084491397,0.0025,0.8596
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00734412466189314,-0.00438128915218446,0.284861354369163,0.0232929922807543,-0.181365606175397,0,0.445584566363209,-0.593485181029967,-0.124970084491397,0.0025,0.8596
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0128504583041824,-0.00446834963622694,0.284861354369163,0.0232929922807543,-0.181365606175397,0,0.445584566363209,-0.593485181029967,-0.124970084491397,0.0025,0.8596
"t4copula_beta23beta27margs",0.005,1000,"0.05",TRUE,0.0103219015824998,-0.00434533074601454,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0,0.445584566363209,-0.404899074504212,-0.144488549785188,0.0011,0.7906
"t4copula_beta23beta27margs",0.005,1000,"0.1",TRUE,0.00837442400384255,-0.00358190870675433,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0,0.445584566363209,-0.404899074504212,-0.144488549785188,0.0011,0.7906
"t4copula_beta23beta27margs",0.005,1000,"0.01",TRUE,0.0124688678820508,-0.00445603074571558,0.124138142375117,-0.0790363069473212,-0.0790363069473212,0,0.445584566363209,-0.404899074504212,-0.144488549785188,0.0011,0.7906
