"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_max","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.0258345822676624,-0.00415448219222575,0.00465030293832709,-0.00229840725527438,1.16164755357725,0.294973291016013
"bivt",0.005,1000,"0.01",TRUE,0.0345252237280865,-0.00428991495990578,0.00737021404636352,-0.00273114111279733,1.16164755357725,0.294973291016013
"bivt",0.005,1000,"0.05",TRUE,0.0652517564333909,-0.00463297577994641,0.00857551932335637,-0.00310069173059191,1.64381718955939,0.21439915637493
"bivt",0.005,1000,"0.1",TRUE,0.0581322700084055,-0.0045827698515597,0.0071997426817232,-0.00284088180593828,1.64381718955939,0.21439915637493
"bivt",0.005,1000,"0.01",TRUE,0.0890739331175249,-0.00467106579747988,0.0131789404521434,-0.00329780320534052,1.64381718955939,0.21439915637493
"bivt",0.005,1000,"0.05",TRUE,0.016396004932072,-0.00387930013405197,0.00346085317665256,-0.00216594776453936,0.927754202345347,0.349819263537591
"bivt",0.005,1000,"0.1",TRUE,0.0151301651634439,-0.00379493116977524,0.00296028849359456,-0.00195259353913334,0.927754202345347,0.349819263537591
"bivt",0.005,1000,"0.01",TRUE,0.0180038875405967,-0.00405966251325426,0.00409667555186753,-0.00262205240013584,0.927754202345347,0.349819263537591
"bivt",0.005,1000,"0.05",TRUE,0.0162313233194665,-0.00377437673956157,0.00416394237800592,-0.00216043569057346,0.840201129589159,0.275537455925203
"bivt",0.005,1000,"0.1",TRUE,0.0141601998960815,-0.00368497699138563,0.0032699964178765,-0.00195331141153414,0.840201129589159,0.275537455925203
"bivt",0.005,1000,"0.01",TRUE,0.0204370520610424,-0.00394093982767795,0.00597923458873625,-0.00254633453530813,0.840201129589159,0.275537455925203
"bivt",0.005,1000,"0.05",TRUE,0.0391555974679668,-0.00439041905250896,0.00676758757542162,-0.00271266533866506,1.3223707655713,0.253332903831605
"bivt",0.005,1000,"0.1",TRUE,0.0368909901603621,-0.00432477739157793,0.00616406352990257,-0.00246635769586041,1.3223707655713,0.253332903831605
"bivt",0.005,1000,"0.01",TRUE,0.0458142893277126,-0.00449704039605749,0.0085421471803313,-0.00311274131830391,1.3223707655713,0.253332903831605
