"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00863223071555759,-0.00365822943903779,0.00373075917884274,-0.00235289133763483,0.679477917595113,0.445584566363209,0.25,FALSE,4.06310465452582,4.58168298400802,0.611168957715623,0.611168957715623
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0117413221200065,-0.00386969596218143,0.00572197608850629,-0.00277008253373049,0.679477917595113,0.445584566363209,0.25,FALSE,4.72676586314443,5.33004797216729,0.710996346777809,0.71099634677781
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00632658367088459,-0.00386070583897309,0.00500429356859432,-0.00236044578948934,0.840201129589159,0.124138142375117,0.25,FALSE,3.99285362987213,4.35985060735364,0.632270318630626,0.632270318630627
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00574959988829199,-0.00377163017117433,0.00449466813226682,-0.00215407235053452,0.840201129589159,0.124138142375117,0.25,FALSE,3.75471762043947,4.09982669423289,0.594561365456143,0.594561365456143
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00864591427283286,-0.00394471271605857,0.00705286045325521,-0.00255507568728761,0.840201129589159,0.124138142375117,0.25,FALSE,4.40380234638239,4.808571040746,0.697344248209436,0.697344248209436
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0121023951991015,-0.00368017180575113,0.00432697505702959,-0.00194217859930029,0.840201129589159,0.606307778357255,0.25,FALSE,3.83789392829976,4.17555652987536,0.659801898114024,0.659801898114024
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00959376078683962,-0.00360407189143031,0.0029588643147634,-0.00176586781308161,0.840201129589159,0.606307778357255,0.25,FALSE,3.55193412505539,3.86443763341125,0.610640346364589,0.610640346364589
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0130507750779699,-0.00381388647350958,0.00484418421819196,-0.00225197314259079,0.840201129589159,0.606307778357255,0.25,FALSE,4.11484807631379,4.476877442548,0.707415218326645,0.707415218326645
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.014967540952002,-0.00295090454760052,0.00427272237582884,-0.00206874708798721,0.358031493607021,0.767030990351301,0.25,FALSE,3.4476290560197,3.76191573509587,0.542438930367835,0.542438930367835
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0140098825003616,-0.0028008283250676,0.0038279955577257,-0.00185406145008373,0.358031493607021,0.767030990351301,0.25,FALSE,3.25290767656672,3.5494435086988,0.511802091231734,0.511802091231734
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0175554537419451,-0.00317694132123974,0.00547452268222021,-0.00239209510487734,0.358031493607021,0.767030990351301,0.25,FALSE,3.81808987474484,4.16614784955878,0.600726050875068,0.600726050875068
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0055863029374936,-0.00380368892910882,0.00435043482396198,-0.00222834713608546,0.840201129589159,0.124138142375117,0.25,FALSE,3.8080571435513,4.03142650325304,0.600816729378837,0.600816729378837
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00511855224878773,-0.00373915722559296,0.00393729037169835,-0.00207883796141087,0.840201129589159,0.124138142375117,0.25,FALSE,3.6301082363886,3.84303963994783,0.572740816553032,0.572740816553032
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.00882256887747793,-0.00392117787455391,0.00720889201373856,-0.00250054939187385,0.840201129589159,0.124138142375117,0.25,FALSE,4.38427128016382,4.64143965545129,0.691728992491184,0.691728992491184
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0204492541465044,-0.0034287204314255,0.00506367326388716,-0.00236035350482286,0.518754705601067,0.927754202345347,0.25,FALSE,4.33314080728192,4.63731114423263,0.669839123820918,0.669839123820918
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0190195737829148,-0.00335228294759706,0.0044983193258843,-0.00223194355135357,0.518754705601067,0.927754202345347,0.25,FALSE,4.16844299739351,4.46105216184676,0.644379291893583,0.644379291893583
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0240499671862738,-0.00357879617747313,0.00648754208694396,-0.00261247090327227,0.518754705601067,0.927754202345347,0.25,FALSE,4.69286731769845,5.02228911513703,0.72544749226988,0.72544749226988
"t4copula_loggamma",0.005,1000,"0.05",FALSE,0.018381623399519,-0.0017878432773921,0.00287326603699088,-0.0017878432773921,0,1.08847741433939,0.25,FALSE,2.75494025650948,2.8790839857334,0.436951290439515,0.436951290439515
"t4copula_loggamma",0.005,1000,"0.1",FALSE,0.017196216211079,-0.00165054741974387,0.00247410529450192,-0.00165054741974387,0,1.08847741433939,0.25,FALSE,2.62550316341548,2.74381416962531,0.416421732775052,0.416421732775052
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0202285772778283,-0.00205568813790631,0.00349518860385083,-0.00205568813790631,0,1.08847741433939,0.25,FALSE,2.99063401958528,3.12539863346683,0.474333841179471,0.474333841179472
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0102160848082059,-0.00211931077993995,0.00329825540923296,-0.00201196898324449,0.036585069618929,0.606307778357255,0.25,FALSE,2.46823118757361,2.65365869892676,0.390682180346828,0.390682180346828
"t4copula_loggamma",0.005,1000,"0.1",FALSE,0.00969215015523515,-0.00192016339987306,0.00301252201441417,-0.00180540086600307,0.036585069618929,0.606307778357255,0.25,FALSE,2.30596663122174,2.4792039097407,0.364998252930419,0.364998252930419
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0119208907354644,-0.00246471968665359,0.00422798964677716,-0.0023702487030896,0.036585069618929,0.606307778357255,0.25,FALSE,2.82884054337933,3.04135907268669,0.447760970246625,0.447760970246626
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0108111278825827,-0.00301368037318475,0.0036227685460164,-0.00215854857641095,0.358031493607021,0.606307778357255,0.25,FALSE,3.068500112239,3.3281589928343,0.509695642472748,0.509695642472748
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0100525288476922,-0.00293396000330503,0.00320905840808895,-0.00204450773654523,0.358031493607021,0.606307778357255,0.25,FALSE,2.93843126679901,3.18708361991446,0.488090453840752,0.488090453840752
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0130495770432882,-0.00323080087374756,0.00484353085710052,-0.00246914176951338,0.358031493607021,0.606307778357255,0.25,FALSE,3.43814937241634,3.72908826265795,0.571096525726486,0.571096525726486
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.00912872231573437,-0.00276092616907217,0.00404873711553616,-0.00227254048966213,0.197308281612975,0.445584566363209,0.25,FALSE,2.863889003416,3.17553468310968,0.451145572496417,0.451145572496417
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.00835392081502824,-0.0026483228589732,0.00355251566394708,-0.00213537620111445,0.197308281612975,0.445584566363209,0.25,FALSE,2.69975623812681,2.99354114628307,0.425289902017048,0.425289902017049
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0112228223343322,-0.00302165290801316,0.00538990301422673,-0.00259013681627782,0.197308281612975,0.445584566363209,0.25,FALSE,3.27410394425387,3.63038882396733,0.515766322151917,0.515766322151917
"t4copula_loggamma",0.005,1000,"0.05",TRUE,0.0248568572922282,-0.00274906695553815,0.00356097351568719,-0.00178001625858945,0.358031493607021,1.24920062633344,0.25,FALSE,3.52886443985016,3.78021252430178,0.581113070052167,0.581113070052167
"t4copula_loggamma",0.005,1000,"0.1",TRUE,0.0232242508587003,-0.00266090277941348,0.00309284988491874,-0.00165389646378046,0.358031493607021,1.24920062633344,0.25,FALSE,3.40300022292419,3.64538346036494,0.56038647577396,0.56038647577396
"t4copula_loggamma",0.005,1000,"0.01",TRUE,0.0261613741927948,-0.00295933000784606,0.00393502275091677,-0.00208079979878254,0.358031493607021,1.24920062633344,0.25,FALSE,3.75417694434956,4.0215732129619,0.618216235515884,0.618216235515884
