"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","xi_hat","xi_marg_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.0073727964560348,-0.00284106779157385,0.2125,0.25,FALSE,1.44742091392553,1.92555557180847,0.370842527690101,0.436316907974296
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0136150541540361,-0.00324906805177271,0.2125,0.25,FALSE,1.92787678580008,2.5598286026351,0.493934678134257,0.580038570269322
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00780565690029543,-0.00257128334848711,0.2125,0.25,FALSE,1.21976378046525,1.45475710102523,0.347282648745575,0.407356465203086
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00678791066827779,-0.00234054566869429,0.2125,0.25,FALSE,1.09037571774119,1.29973903254472,0.310443392736396,0.363948089108061
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0122236590681737,-0.00293818728875929,0.2125,0.25,FALSE,1.54062156319336,1.83516711861295,0.438632132356328,0.513875689822599
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00784918471368676,-0.00311566656887235,0.2125,0.25,FALSE,1.62911419701161,2.01299413558413,0.412540495739147,0.486489080679327
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00658854595396844,-0.00285963307683186,0.2125,0.25,FALSE,1.42746094902444,1.76197822047313,0.361474049596614,0.425823382016679
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0116515130742105,-0.00347911508795555,0.2125,0.25,FALSE,2.02902092728055,2.50868451265102,0.513810145584664,0.606286253798966
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00755121011002377,-0.00317056075200792,0.2125,0.25,FALSE,1.45288622312855,1.94277890231662,0.416210391651372,0.491310865224735
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00588424569877165,-0.00273844965041191,0.2125,0.25,FALSE,1.17383534388883,1.56634442250823,0.336298911280114,0.396114057314916
"gauss_copula_t4",0.005,1000,"0.01",FALSE,0.0107454507910432,-0.00349132077625732,0.2125,0.25,FALSE,1.76898073837868,2.36692920801193,0.506751199361438,0.598574565395666
"gauss_copula_t4",0.005,1000,"0.05",TRUE,0.0100028077905205,-0.00295960730626456,0.2125,0.25,FALSE,1.75982536775803,2.24269982392801,0.418412751781225,0.491363353026261
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00775719296411346,-0.00269253517856412,0.2125,0.25,FALSE,1.51158685569846,1.92630011279684,0.359392096139034,0.422041772026881
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.0147124208586181,-0.00325529683098515,0.2125,0.25,FALSE,2.11996985400372,2.69944619111641,0.504037685551543,0.591432566013612
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00670798920992845,-0.00286783763844565,0.2125,0.25,FALSE,1.51766827091542,1.83737363910954,0.364274754441501,0.42908600357682
"gauss_copula_t4",0.005,1000,"0.1",FALSE,0.00565305729438697,-0.00262684163184371,0.2125,0.25,FALSE,1.33468392492196,1.61471314878897,0.32035336373945,0.377086652437694
"gauss_copula_t4",0.005,1000,"0.01",TRUE,0.00890731562566871,-0.00321546199509187,0.2125,0.25,FALSE,1.83532054524494,2.22427473179515,0.440520525571432,0.519441876503857
"gauss_copula_t4",0.005,1000,"0.05",FALSE,0.00885221353564922,-0.0028741601160786,0.2125,0.25,FALSE,1.4841897754964,1.92391144473092,0.39435214347652,0.463288050718191
