"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","c_plus_raw","c_minus_raw","beta_frac_pos","beta_frac_neg","xi_hat","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000242507138167164,-6.9777919092736e-05,0.000120998644581375,-6.30330187735289e-05,0.201452301848106,0.438135930466089,0.255425296233335,FALSE,11.7969817498716,12.8794847564452,0.627311975830679,0.627311975830679
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.000136439687272969,-7.07861639791408e-05,7.13736040654497e-05,-4.63165141300948e-05,0.608462995138958,0.321847160954418,0.26221755828781,FALSE,10.8175405311271,11.3861765095452,0.582802106163063,0.582802106163064
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000121013652040055,-6.73390504510413e-05,6.01926754963261e-05,-3.99820816972724e-05,0.608462995138958,0.321847160954418,0.26221755828781,FALSE,9.8144310088723,10.3303374261663,0.528758921337443,0.528758921337443
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000169848133270277,-7.61522880271488e-05,9.55883450965301e-05,-5.61773295430967e-05,0.608462995138958,0.321847160954418,0.26221755828781,FALSE,12.7229719707384,13.3917690595174,0.6854584773557,0.6854584773557
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,8.02767020603729e-05,-6.36538520447914e-05,7.47519722283742e-05,-4.70698201626596e-05,0.375885456115614,0.0311252371752376,0.257580260574201,FALSE,8.01145629364002,8.59874459010344,0.438666406764049,0.438666406764049
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,6.86977243009498e-05,-5.9871237034073e-05,6.35278418958255e-05,-4.15612723787381e-05,0.375885456115614,0.0311252371752376,0.257580260574201,FALSE,7.14402937311101,7.66773001961516,0.391170541291882,0.391170541291883
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000105455921552354,-7.07021013581488e-05,9.91595535470142e-05,-5.73340469014647e-05,0.375885456115614,0.0311252371752376,0.257580260574201,FALSE,9.88442561106138,10.6090139088529,0.541220635400955,0.541220635400955
"t4copula_loggamma",1e-04,50000,"0.05",TRUE,0.00015657669684757,-5.86864136266024e-05,7.54643848977104e-05,-4.94661344945145e-05,0.201452301848106,0.379991545710253,0.265286955559006,FALSE,9.23096623071758,9.86693220599676,0.485461403372478,0.485461403372478
"t4copula_loggamma",1e-04,50000,"0.1",TRUE,0.000140528441202299,-5.35828386537014e-05,6.44895093923499e-05,-4.32235544157293e-05,0.201452301848106,0.379991545710253,0.265286955559006,FALSE,8.24354451524664,8.81148222581376,0.433532372355351,0.433532372355352
"t4copula_loggamma",1e-04,50000,"0.01",TRUE,0.000191466986931201,-6.73929388925705e-05,9.93247095633755e-05,-6.01157637190024e-05,0.201452301848106,0.379991545710253,0.265286955559006,FALSE,11.2812099398636,12.0584271349456,0.593284805974208,0.593284805974208
