"dist","p","n","alpha","is_covered","c_plus_adj","c_minus_adj","xi_hat"
"bivt",0.005,1000,"0.1",TRUE,0.00679695083175715,-0.00383627745933783,0.308397982719603
"bivt",0.005,1000,"0.01",TRUE,0.0109038401199668,-0.00489551255595646,0.308397982719603
"bivt",0.005,1000,"0.05",TRUE,0.00440922935189516,-0.0035101169209013,0.30547094025124
"bivt",0.005,1000,"0.1",TRUE,0.0037963328940566,-0.00310199467455593,0.30547094025124
"bivt",0.005,1000,"0.01",TRUE,0.00565049652092037,-0.00408287637933159,0.30547094025124
"bivt",0.005,1000,"0.05",FALSE,0.0100977515757851,-0.00427174903955903,0.179229067494699
"bivt",0.005,1000,"0.1",FALSE,0.00797285273392375,-0.00396742427906356,0.179229067494699
"bivt",0.005,1000,"0.01",TRUE,0.0157745316046217,-0.0047657010168911,0.179229067494699
"bivt",0.005,1000,"0.05",TRUE,0.00656767778628729,-0.00399148089616873,0.318424025588554
"bivt",0.005,1000,"0.1",TRUE,0.00535007926387353,-0.00356583573100303,0.318424025588554
"bivt",0.005,1000,"0.01",TRUE,0.00870236922017798,-0.00462992059246941,0.318424025588554
"bivt",0.005,1000,"0.05",TRUE,0.00647333035570309,-0.00389647709122146,0.264789006284203
"bivt",0.005,1000,"0.1",TRUE,0.00557626193136541,-0.00348889362683507,0.264789006284203
"bivt",0.005,1000,"0.01",TRUE,0.0083153737109279,-0.00443793030626438,0.264789006284203
"bivt",0.005,1000,"0.05",TRUE,0.00874600508992209,-0.00447425847419086,0.243330060402809
"bivt",0.005,1000,"0.1",TRUE,0.00731945931820185,-0.00415666246955838,0.243330060402809
"bivt",0.005,1000,"0.01",TRUE,0.0116782156725821,-0.00510917981915702,0.243330060402809
"bivt",0.005,1000,"0.05",TRUE,0.00654186701720794,-0.00386769963929689,0.275014637392668
"bivt",0.005,1000,"0.1",TRUE,0.00570133230845592,-0.00351197295756935,0.275014637392668
"bivt",0.005,1000,"0.01",TRUE,0.00845143678606625,-0.00433338327226361,0.275014637392668
"bivt",0.005,1000,"0.05",TRUE,0.00697529935433413,-0.00373078340145568,0.342824307084765
"bivt",0.005,1000,"0.1",TRUE,0.00579333064364494,-0.00338290445266172,0.342824307084765
"bivt",0.005,1000,"0.01",TRUE,0.00945115525254778,-0.00445426608121235,0.342824307084765
"bivt",0.005,1000,"0.05",TRUE,0.0044882174174638,-0.00333632912179282,0.35930458566263
"bivt",0.005,1000,"0.1",TRUE,0.00388580449450953,-0.00295110197774996,0.35930458566263
"bivt",0.005,1000,"0.01",TRUE,0.00606970758164963,-0.00403654204873013,0.35930458566263
"bivt",0.005,1000,"0.05",TRUE,0.00597006862142576,-0.00400013308914587,0.31962485727676
"bivt",0.005,1000,"0.1",TRUE,0.0051559465732164,-0.0035928396208486,0.31962485727676
"bivt",0.005,1000,"0.01",TRUE,0.00781586233309452,-0.00456859948930593,0.31962485727676
"bivt",0.005,1000,"0.05",TRUE,0.0106711826125444,-0.00486191821031291,0.222073320958456
"bivt",0.005,1000,"0.1",TRUE,0.00847998724193712,-0.00448525333703518,0.222073320958456
