"dist","p","n","alpha","is_covered","c_plus_raw","c_minus_raw","b_marg","B_marg1","B_marg2","xi_gpd1","xi_gpd2","fallback_frac","clamp_frac","is_unbounded","width_abs_median","width_abs_max","width_rel_median","width_rel_max"
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0118875544321181,-0.00384267220119971,0.284861354369163,-0.181365606175397,0.12562229150883,0.18295831096479,-0.366326483253665,0.0037,0.5358,FALSE,4.30530221900085,4.91861490798564,0.79178270517414,0.879363312615342
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00997216489714262,-0.00336983652923247,0.284861354369163,-0.181365606175397,0.12562229150883,0.18295831096479,-0.366326483253665,0.0037,0.5358,FALSE,3.50006089384357,3.97200866434488,0.641513078528215,0.711191276477481
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0129483279349159,-0.00450242727253854,0.284861354369163,-0.181365606175397,0.12562229150883,0.18295831096479,-0.366326483253665,0.0037,0.5358,FALSE,6.10471445304541,7.0455340795435,1.11959191952641,1.26891077652974
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00866528955576045,-0.00441785909456335,0.124138142375117,0.0232929922807543,-0.0790363069473212,-0.352551413476467,-0.22417447191488,0.0039,0.8916,FALSE,2.75577069791357,2.95675006178428,0.584956856385442,0.781453551901664
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00741997343842633,-0.00436818597617463,0.124138142375117,0.0232929922807543,-0.0790363069473212,-0.352551413476467,-0.22417447191488,0.0039,0.8916,FALSE,2.58771858941722,2.80785657390583,0.549393002973442,0.740182768320882
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0136159681757717,-0.00447786073170645,0.124138142375117,0.0232929922807543,-0.0790363069473212,-0.352551413476467,-0.22417447191488,0.0039,0.8916,FALSE,3.14602056428048,3.36535603170475,0.67125675735215,0.87652846155502
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0104398069905377,-0.00446591262578281,0.197308281612975,-0.0790363069473212,0.12562229150883,-0.354571777706226,-0.526916640155249,0.0058,0.9386,FALSE,3.77933225590504,3.94828175048707,0.737636013867776,0.916184102273307
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00837162832341233,-0.00386406981447844,0.197308281612975,-0.0790363069473212,0.12562229150883,-0.354571777706226,-0.526916640155249,0.0058,0.9386,FALSE,3.00735890330112,3.20261988235276,0.583532948148897,0.710422810665277
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.012227245047412,-0.00448313192226198,0.197308281612975,-0.0790363069473212,0.12562229150883,-0.354571777706226,-0.526916640155249,0.0058,0.9386,FALSE,3.95501059705097,4.16633039344351,0.77305577645533,0.955110152613871
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0105644022328896,-0.00366878791745555,0.445584566363209,0.0232929922807543,-0.283694905403472,-0.0630431270839201,-0.0580913388231168,0.0015,0.6588,FALSE,3.20762857368733,3.29943477042878,0.6678221155638,0.683808967013328
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00834901730402168,-0.00322085719535994,0.445584566363209,0.0232929922807543,-0.283694905403472,-0.0630431270839201,-0.0580913388231168,0.0015,0.6588,FALSE,2.64670271405711,2.71110353246988,0.552518005543199,0.567227962560218
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.012376134578562,-0.00444238466180194,0.445584566363209,0.0232929922807543,-0.283694905403472,-0.0630431270839201,-0.0580913388231168,0.0015,0.6588,FALSE,4.35655080517433,4.49696541451201,0.923804770022215,0.955939211004314
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0061659243468212,-0.00429957482264066,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.275296377009026,0.362538929450279,3e-04,0.686,FALSE,4.24514216076113,5.13662324761926,0.974120101459358,1.09367801871974
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00525253079256947,-0.00343508500217879,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.275296377009026,0.362538929450279,3e-04,0.686,FALSE,2.54478819410643,3.19376112190958,0.585009127121306,0.680008279309397
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.00921055659769015,-0.00448877003848055,0.284861354369163,-0.0790363069473212,-0.181365606175397,0.275296377009026,0.362538929450279,3e-04,0.686,FALSE,5.2158892191979,6.25945143680595,1.20146223038717,1.33274801667639
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0116992407059475,-0.00444734424599185,0.197308281612975,0.12562229150883,-0.0790363069473212,-0.394755192873857,-0.267782309586406,0.0043,0.865,FALSE,3.0329793150215,3.32214340381741,0.622643128291311,0.840453479826059
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.0104470430533663,-0.00422266735897852,0.197308281612975,0.12562229150883,-0.0790363069473212,-0.394755192873857,-0.267782309586406,0.0043,0.865,FALSE,2.75613232876889,3.01327325390023,0.564296318624754,0.750074859922444
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0132931639582754,-0.00447198427572942,0.197308281612975,0.12562229150883,-0.0790363069473212,-0.394755192873857,-0.267782309586406,0.0043,0.865,FALSE,3.19783147413477,3.46285574743214,0.655512637581141,0.874208266363943
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00787848342553832,-0.00440675539475953,0.036585069618929,0.0232929922807543,0.0232929922807543,-0.0567395051387375,-0.137879323195182,5e-04,0.6664,FALSE,5.16747910691065,5.29689817343119,1.05475976259124,1.09852454108228
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00639887295821665,-0.0043244989425608,0.036585069618929,0.0232929922807543,0.0232929922807543,-0.0567395051387375,-0.137879323195182,5e-04,0.6664,FALSE,4.76744583612996,4.87092081368842,0.974517660213943,1.03597817879673
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0136298669837668,-0.0044671632747946,0.036585069618929,0.0232929922807543,0.0232929922807543,-0.0567395051387375,-0.137879323195182,5e-04,0.6664,FALSE,5.74289896897685,6.06120708012964,1.1779732538762,1.22707609837107
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.0109062833041218,-0.00377745976667538,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.327727491094219,-0.0644680117321031,7e-04,0.496,FALSE,3.22929124800681,4.0862980252319,0.693567545780201,0.883217333777874
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00747395630896491,-0.00327623219059955,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.327727491094219,-0.0644680117321031,7e-04,0.496,FALSE,2.43154084283298,3.08731185519342,0.522231681175993,0.667216598668758
"t4copula_t4t10margs",0.005,1000,"0.01",TRUE,0.0126526235530401,-0.00449531398130613,0.124138142375117,0.0232929922807543,-0.0790363069473212,0.327727491094219,-0.0644680117321031,7e-04,0.496,FALSE,5.06699530585043,6.42335185717469,1.08824911256755,1.39650626390537
"t4copula_t4t10margs",0.005,1000,"0.05",TRUE,0.00715025574139311,-0.00437278808016376,0.445584566363209,-0.283694905403472,-0.181365606175397,0.208104429258006,0.0107012979308622,2e-04,0.6462,FALSE,8.08980370959683,9.05872306353154,1.40367169228931,1.43737225834497
"t4copula_t4t10margs",0.005,1000,"0.1",TRUE,0.00603405063827865,-0.00386490595055903,0.445584566363209,-0.283694905403472,-0.181365606175397,0.208104429258006,0.0107012979308622,2e-04,0.6462,FALSE,5.89414663510112,6.55978210411781,1.02131018141197,1.04755576188349
